Date,Open,High,Low,Close,Adj Close,Volume,dummy
2004.03.18 09:49:00,3.7,3.7,3.7,3.7,1512,61,3.69885714
2004.03.18 09:50:00,3.7,3.7,3.69,3.69,749,37,3.69842857
2004.03.18 09:51:00,3.69,3.7,3.68,3.68,4557,132,3.693
2004.03.18 09:52:00,3.68,3.69,3.69,3.68,1540,81,3.68628571
2004.03.18 09:53:00,3.69,3.71,3.69,3.69,1435,74,3.68971429
2004.03.18 09:54:00,3.69,3.7,3.7,3.69,2247,91,3.68985714
2004.03.18 09:55:00,3.7,3.7,3.68,3.68,2576,163,3.68885714
2004.03.18 09:56:00,3.68,3.69,3.68,3.67,3402,135,3.679
2004.03.18 09:57:00,3.68,3.68,3.68,3.68,595,40,3.67785714
2004.03.18 09:58:00,3.68,3.68,3.68,3.68,1407,41,3.67885714
2004.03.18 09:59:00,3.68,3.68,3.68,3.68,1526,58,3.67885714
2004.03.18 10:00:00,3.68,3.68,3.67,3.67,3556,109,3.678
2004.03.18 10:01:00,3.67,3.68,3.67,3.67,1498,70,3.67228571
2004.03.18 10:02:00,3.67,3.68,3.68,3.66,1687,108,3.668
2004.03.18 10:03:00,3.68,3.68,3.68,3.68,392,28,3.68214286
2004.03.18 10:04:00,3.68,3.68,3.67,3.67,910,53,3.674
2004.03.18 10:05:00,3.67,3.68,3.68,3.67,511,36,3.67157143
2004.03.18 10:06:00,3.68,3.68,3.68,3.68,574,31,3.681
2004.03.18 10:07:00,3.68,3.69,3.69,3.68,1169,49,3.68428571
2004.03.18 10:08:00,3.69,3.69,3.69,3.69,665,54,3.69028571
2004.03.18 10:09:00,3.69,3.69,3.69,3.69,294,18,3.68971429
2004.03.18 10:10:00,3.69,3.69,3.69,3.69,665,29,3.68942857
2004.03.18 10:11:00,3.69,3.69,3.68,3.68,406,36,3.68157143
2004.03.18 10:12:00,3.68,3.68,3.68,3.68,161,16,3.68128571
2004.03.18 10:13:00,3.68,3.69,3.69,3.68,343,19,3.685
2004.03.18 10:14:00,3.69,3.69,3.69,3.69,203,10,3.68571429
2004.03.18 10:15:00,3.69,3.69,3.69,3.68,980,62,3.68557143
2004.03.18 10:16:00,3.69,3.69,3.69,3.69,1358,51,3.69057143
2004.03.18 10:17:00,3.69,3.69,3.69,3.69,259,22,3.694
2004.03.18 10:18:00,3.69,3.69,3.69,3.68,385,34,3.687
2004.03.18 10:19:00,3.69,3.69,3.69,3.68,2352,43,3.687
2004.03.18 10:20:00,3.69,3.69,3.68,3.68,896,56,3.68571429
2004.03.18 10:21:00,3.68,3.68,3.68,3.68,721,40,3.681
2004.03.18 10:22:00,3.68,3.68,3.67,3.67,2590,58,3.677
2004.03.18 10:23:00,3.68,3.68,3.67,3.67,1162,25,3.675
2004.03.18 10:24:00,3.67,3.68,3.68,3.67,1232,79,3.67414286
2004.03.18 10:25:00,3.68,3.68,3.67,3.67,833,42,3.67585714
2004.03.18 10:26:00,3.67,3.68,3.68,3.67,77,10,3.67385714
2004.03.18 10:27:00,3.68,3.68,3.68,3.67,1204,23,3.67657143
2004.03.18 10:28:00,3.68,3.68,3.68,3.68,1631,17,3.67785714
2004.03.18 10:29:00,3.68,3.68,3.68,3.68,595,22,3.67857143
2004.03.18 10:30:00,3.68,3.68,3.68,3.68,518,30,3.67857143
2004.03.18 10:31:00,3.68,3.68,3.67,3.67,1295,84,3.675
2004.03.18 10:32:00,3.67,3.67,3.67,3.67,2177,104,3.66942857
2004.03.18 10:33:00,3.67,3.67,3.67,3.67,4396,34,3.67328571
2004.03.18 10:34:00,3.67,3.67,3.67,3.66,1785,74,3.66957143
2004.03.18 10:35:00,3.67,3.68,3.68,3.67,532,39,3.67085714
2004.03.18 10:36:00,3.67,3.68,3.67,3.67,161,12,3.67428571
2004.03.18 10:37:00,3.67,3.67,3.67,3.67,308,15,3.67228571
2004.03.18 10:38:00,3.67,3.68,3.68,3.67,315,19,3.67371429
2004.03.18 10:39:00,3.68,3.68,3.68,3.68,658,28,3.678
2004.03.18 10:40:00,3.68,3.68,3.67,3.67,945,48,3.67471429
2004.03.18 10:41:00,3.67,3.67,3.67,3.67,217,17,3.67157143
2004.03.18 10:42:00,3.67,3.67,3.67,3.67,469,9,3.67014286
2004.03.18 10:43:00,3.67,3.67,3.67,3.67,175,14,3.66957143
2004.03.18 10:44:00,3.67,3.67,3.67,3.67,350,19,3.66928571
2004.03.18 10:45:00,3.67,3.67,3.67,3.67,672,41,3.67171429
2004.03.18 10:46:00,3.67,3.67,3.67,3.67,392,31,3.67128571
2004.03.18 10:47:00,3.67,3.67,3.67,3.67,1064,36,3.669
2004.03.18 10:48:00,3.67,3.67,3.67,3.67,1778,35,3.67
2004.03.18 10:49:00,3.67,3.67,3.67,3.67,805,10,3.66742857
2004.03.18 10:50:00,3.67,3.67,3.67,3.67,231,15,3.67085714
2004.03.18 10:51:00,3.67,3.67,3.67,3.67,420,24,3.67128571
2004.03.18 10:52:00,3.67,3.67,3.67,3.67,203,19,3.67071429
2004.03.18 10:53:00,3.67,3.67,3.67,3.67,1344,45,3.67057143
2004.03.18 10:54:00,3.67,3.67,3.67,3.67,1008,26,3.67042857
2004.03.18 10:55:00,3.67,3.67,3.67,3.67,469,25,3.67085714
2004.03.18 10:56:00,3.67,3.67,3.67,3.67,490,12,3.671
2004.03.18 10:57:00,3.67,3.67,3.67,3.67,1022,31,3.67042857
2004.03.18 10:58:00,3.67,3.67,3.67,3.67,28,3,3.67
2004.03.18 10:59:00,3.67,3.67,3.67,3.67,2289,5,3.66942857
2004.03.18 11:00:00,3.67,3.67,3.67,3.67,133,8,3.671
2004.03.18 11:01:00,3.67,3.67,3.67,3.67,56,6,3.67142857
2004.03.18 11:02:00,3.67,3.68,3.67,3.67,749,50,3.673
2004.03.18 11:03:00,3.68,3.68,3.68,3.68,805,26,3.67714286
2004.03.18 11:04:00,3.68,3.68,3.68,3.68,259,19,3.67685714
2004.03.18 11:05:00,3.68,3.68,3.67,3.67,910,65,3.67585714
2004.03.18 11:06:00,3.68,3.68,3.67,3.67,392,38,3.67428571
2004.03.18 11:07:00,3.67,3.67,3.67,3.67,203,16,3.67042857
2004.03.18 11:08:00,3.67,3.67,3.67,3.67,182,16,3.66928571
2004.03.18 11:09:00,3.67,3.67,3.67,3.67,231,16,3.66928571
2004.03.18 11:10:00,3.67,3.67,3.67,3.67,224,13,3.66928571
2004.03.18 11:11:00,3.67,3.67,3.67,3.67,133,9,3.66971429
2004.03.18 11:12:00,3.67,3.67,3.67,3.67,147,6,3.67085714
2004.03.18 11:13:00,3.67,3.68,3.67,3.67,287,21,3.67185714
2004.03.18 11:14:00,3.68,3.68,3.68,3.68,378,24,3.677
2004.03.18 11:15:00,3.68,3.68,3.68,3.68,147,10,3.67914286
2004.03.18 11:16:00,3.68,3.68,3.68,3.68,315,8,3.67914286
2004.03.18 11:17:00,3.68,3.68,3.68,3.68,161,17,3.67885714
2004.03.18 11:18:00,3.68,3.68,3.67,3.67,420,26,3.67357143
2004.03.18 11:19:00,3.67,3.68,3.68,3.67,77,7,3.67557143
2004.03.18 11:20:00,3.68,3.68,3.68,3.68,581,36,3.68157143
2004.03.18 11:21:00,3.68,3.68,3.68,3.68,497,25,3.683
2004.03.18 11:22:00,3.68,3.68,3.67,3.66,1085,80,3.66971429
2004.03.18 11:23:00,3.67,3.67,3.67,3.67,112,10,3.66985714
2004.03.18 11:24:00,3.67,3.67,3.67,3.67,469,30,3.67071429
2004.03.18 11:25:00,3.67,3.68,3.67,3.67,469,21,3.67342857
2004.03.18 11:26:00,3.67,3.67,3.67,3.67,238,10,3.67242857
2004.03.18 11:27:00,3.67,3.68,3.67,3.67,357,27,3.673
2004.03.18 11:28:00,3.67,3.68,3.67,3.67,427,33,3.67628571
2004.03.18 11:29:00,3.67,3.68,3.68,3.67,49,5,3.67557143
2004.03.18 11:30:00,3.68,3.68,3.68,3.67,322,12,3.67657143
2004.03.18 11:31:00,3.68,3.68,3.68,3.68,35,2,3.67857143
2004.03.18 11:32:00,3.68,3.68,3.68,3.68,161,10,3.67857143
2004.03.18 11:33:00,3.68,3.69,3.69,3.68,371,32,3.68471429
2004.03.18 11:34:00,3.69,3.69,3.69,3.69,791,39,3.69157143
2004.03.18 11:35:00,3.69,3.69,3.69,3.69,238,11,3.68985714
2004.03.18 11:36:00,3.69,3.69,3.69,3.69,735,31,3.69128571
2004.03.18 11:37:00,3.69,3.69,3.69,3.69,266,16,3.69285714
2004.03.18 11:38:00,3.69,3.69,3.69,3.69,112,6,3.69342857
2004.03.18 11:39:00,3.69,3.69,3.69,3.69,147,7,3.69428571
2004.03.18 11:40:00,3.69,3.69,3.69,3.69,70,2,3.693
2004.03.18 11:41:00,3.69,3.7,3.7,3.69,154,12,3.69528571
2004.03.18 11:42:00,3.7,3.7,3.7,3.7,280,20,3.698
2004.03.18 11:43:00,3.7,3.7,3.7,3.7,98,10,3.69928571
2004.03.18 11:44:00,3.7,3.7,3.69,3.69,140,11,3.69542857
2004.03.18 11:45:00,3.7,3.7,3.7,3.69,1169,62,3.696
2004.03.18 11:46:00,3.7,3.7,3.7,3.7,21,3,3.69614286
2004.03.18 11:47:00,3.7,3.7,3.69,3.69,266,24,3.69557143
2004.03.18 11:48:00,3.69,3.7,3.7,3.69,1456,60,3.699
2004.03.18 11:49:00,3.7,3.7,3.7,3.7,182,8,3.701
2004.03.18 11:50:00,3.7,3.7,3.7,3.7,497,21,3.701
2004.03.18 11:51:00,3.7,3.7,3.7,3.7,231,10,3.70271429
2004.03.18 11:52:00,3.7,3.7,3.7,3.7,98,3,3.70271429
2004.03.18 11:53:00,3.7,3.7,3.7,3.7,252,11,3.702
2004.03.18 11:54:00,3.7,3.7,3.7,3.7,105,9,3.702
2004.03.18 11:55:00,3.7,3.7,3.7,3.7,56,4,3.70157143
2004.03.18 11:56:00,3.7,3.7,3.7,3.7,483,30,3.70157143
2004.03.18 11:57:00,3.7,3.7,3.7,3.7,973,50,3.69885714
2004.03.18 11:58:00,3.7,3.7,3.7,3.7,231,12,3.701
2004.03.18 11:59:00,3.7,3.7,3.7,3.7,35,3,3.7
2004.03.18 12:00:00,3.7,3.7,3.68,3.68,798,76,3.68914286
2004.03.18 12:01:00,3.68,3.69,3.69,3.68,973,66,3.68342857
2004.03.18 12:02:00,3.7,3.7,3.7,3.7,161,13,3.69757143
2004.03.18 12:03:00,3.7,3.7,3.69,3.69,287,26,3.69157143
2004.03.18 12:04:00,3.69,3.69,3.69,3.69,434,28,3.69071429
2004.03.18 12:05:00,3.69,3.7,3.69,3.69,693,54,3.69428571
2004.03.18 12:06:00,3.69,3.69,3.69,3.69,924,55,3.68857143
2004.03.18 12:07:00,3.69,3.69,3.69,3.69,350,31,3.68928571
2004.03.18 12:08:00,3.69,3.69,3.69,3.69,133,14,3.68771429
2004.03.18 12:09:00,3.69,3.69,3.68,3.68,322,33,3.68114286
2004.03.18 12:10:00,3.68,3.68,3.68,3.67,931,58,3.67228571
2004.03.18 12:11:00,3.68,3.68,3.68,3.68,217,20,3.67771429
2004.03.18 12:12:00,3.68,3.69,3.69,3.68,462,33,3.68242857
2004.03.18 12:13:00,3.68,3.68,3.68,3.68,147,15,3.68171429
2004.03.18 12:14:00,3.68,3.69,3.69,3.68,1071,78,3.68342857
2004.03.18 12:15:00,3.69,3.69,3.69,3.69,504,35,3.69242857
2004.03.18 12:16:00,3.69,3.69,3.69,3.69,1470,40,3.692
2004.03.18 12:17:00,3.69,3.7,3.7,3.68,3927,31,3.68271429
2004.03.18 12:18:00,3.7,3.7,3.7,3.7,189,10,3.696
2004.03.18 12:19:00,3.7,3.7,3.69,3.69,938,55,3.69514286
2004.03.18 12:20:00,3.69,3.69,3.69,3.69,189,16,3.68842857
2004.03.18 12:21:00,3.69,3.69,3.68,3.68,112,11,3.68628571
2004.03.18 12:22:00,3.68,3.69,3.69,3.68,1484,42,3.68557143
2004.03.18 12:23:00,3.69,3.69,3.69,3.69,70,5,3.688
2004.03.18 12:24:00,3.69,3.69,3.67,3.67,826,72,3.68142857
2004.03.18 12:25:00,3.68,3.68,3.68,3.67,406,32,3.67657143
2004.03.18 12:26:00,3.68,3.68,3.68,3.68,7,1,3.67714286
2004.03.18 12:27:00,3.68,3.69,3.69,3.68,511,27,3.67928571
2004.03.18 12:28:00,3.68,3.68,3.68,3.68,154,9,3.68014286
2004.03.18 12:29:00,3.68,3.68,3.68,3.68,105,7,3.67957143
2004.03.18 12:30:00,3.68,3.68,3.68,3.68,497,31,3.68185714
2004.03.18 12:31:00,3.68,3.69,3.69,3.68,539,29,3.68828571
2004.03.18 12:32:00,3.69,3.69,3.69,3.69,238,12,3.68871429
2004.03.18 12:33:00,3.69,3.69,3.68,3.68,203,19,3.68628571
2004.03.18 12:34:00,3.68,3.69,3.69,3.68,175,15,3.68514286
2004.03.18 12:35:00,3.69,3.69,3.69,3.69,119,17,3.68857143
2004.03.18 12:36:00,3.69,3.7,3.69,3.69,987,65,3.692
2004.03.18 12:37:00,3.69,3.69,3.69,3.69,84,7,3.68585714
2004.03.18 12:38:00,3.69,3.69,3.69,3.69,168,12,3.68614286
2004.03.18 12:39:00,3.69,3.69,3.69,3.68,483,30,3.68571429
2004.03.18 12:40:00,3.69,3.69,3.69,3.69,98,9,3.687
2004.03.18 12:41:00,3.69,3.69,3.69,3.69,217,12,3.68728571
2004.03.18 12:42:00,3.69,3.69,3.69,3.69,175,12,3.68728571
2004.03.18 12:43:00,3.69,3.69,3.68,3.68,308,18,3.68571429
2004.03.18 12:44:00,3.68,3.68,3.68,3.68,28,3,3.68285714
2004.03.18 12:45:00,3.68,3.69,3.69,3.68,315,29,3.68485714
2004.03.18 12:46:00,3.69,3.69,3.69,3.69,819,52,3.68671429
2004.03.18 12:47:00,3.69,3.69,3.68,3.68,567,17,3.68485714
2004.03.18 12:48:00,3.68,3.68,3.68,3.68,210,16,3.68042857
2004.03.18 12:49:00,3.68,3.68,3.68,3.68,63,7,3.68285714
2004.03.18 12:50:00,3.68,3.69,3.68,3.68,567,33,3.68528571
2004.03.18 12:51:00,3.68,3.7,3.7,3.68,840,65,3.68928571
2004.03.18 12:52:00,3.7,3.7,3.69,3.69,868,70,3.696
2004.03.18 12:53:00,3.69,3.69,3.69,3.68,14805,63,3.68757143
2004.03.18 12:54:00,3.69,3.7,3.68,3.68,637,46,3.68828571
2004.03.18 12:55:00,3.68,3.69,3.69,3.68,168,17,3.68957143
2004.03.18 12:56:00,3.69,3.69,3.69,3.69,518,40,3.69028571
2004.03.18 12:57:00,3.68,3.69,3.69,3.68,434,31,3.68557143
2004.03.18 12:58:00,3.69,3.69,3.68,3.68,329,31,3.68085714
2004.03.18 12:59:00,3.68,3.68,3.68,3.68,273,10,3.67728571
2004.03.18 13:00:00,3.68,3.68,3.68,3.68,1526,11,3.67842857
2004.03.18 13:01:00,3.68,3.68,3.68,3.68,0,0,3.67714286
2004.03.18 13:02:00,3.68,3.68,3.68,3.68,28,4,3.67671429
2004.03.18 13:03:00,3.68,3.68,3.68,3.68,98,5,3.67657143
2004.03.18 13:04:00,3.68,3.68,3.68,3.68,77,5,3.67585714
2004.03.18 13:05:00,3.68,3.68,3.68,3.68,574,30,3.67828571
2004.03.18 13:06:00,3.68,3.68,3.68,3.68,616,28,3.67857143
2004.03.18 13:07:00,3.68,3.68,3.68,3.68,735,40,3.67914286
2004.03.18 13:08:00,3.68,3.68,3.68,3.68,140,8,3.67685714
2004.03.18 13:09:00,3.68,3.69,3.69,3.68,322,22,3.67985714
2004.03.18 13:10:00,3.68,3.69,3.68,3.68,413,35,3.68257143
2004.03.18 13:11:00,3.68,3.68,3.68,3.68,224,12,3.67728571
2004.03.18 13:12:00,3.68,3.68,3.68,3.68,735,26,3.67742857
2004.03.18 13:13:00,3.67,3.68,3.67,3.67,147,12,3.67514286
2004.03.18 13:14:00,3.68,3.68,3.68,3.68,973,57,3.676
2004.03.18 13:15:00,3.68,3.69,3.69,3.68,1197,94,3.68342857
2004.03.18 13:16:00,3.69,3.69,3.69,3.68,5474,112,3.68171429
2004.03.18 13:17:00,3.68,3.69,3.69,3.68,5502,164,3.68614286
2004.03.18 13:18:00,3.69,3.69,3.69,3.68,5754,160,3.68785714
2004.03.18 13:19:00,3.69,3.69,3.69,3.68,1981,113,3.684
2004.03.18 13:20:00,3.69,3.69,3.68,3.68,371,28,3.68471429
2004.03.18 13:21:00,3.68,3.69,3.67,3.67,3661,124,3.67942857
2004.03.18 13:22:00,3.67,3.68,3.68,3.67,511,39,3.67528571
2004.03.18 13:23:00,3.68,3.68,3.68,3.68,217,20,3.68342857
2004.03.18 13:24:00,3.68,3.69,3.68,3.68,315,16,3.68428571
2004.03.18 13:25:00,3.68,3.69,3.69,3.68,1428,79,3.68542857
2004.03.18 13:26:00,3.69,3.7,3.68,3.68,2604,87,3.68785714
2004.03.18 13:27:00,3.68,3.69,3.68,3.68,819,69,3.68028571
2004.03.18 13:28:00,3.68,3.7,3.69,3.68,2240,154,3.69157143
2004.03.18 13:29:00,3.69,3.69,3.69,3.68,889,70,3.68428571
2004.03.18 13:30:00,3.69,3.7,3.69,3.69,658,52,3.69228571
2004.03.18 13:31:00,3.69,3.7,3.69,3.68,1176,87,3.68628571
2004.03.18 13:32:00,3.69,3.69,3.68,3.68,350,23,3.684
2004.03.18 13:33:00,3.68,3.69,3.68,3.68,644,59,3.68371429
2004.03.18 13:34:00,3.68,3.69,3.69,3.68,315,28,3.68128571
2004.03.18 13:35:00,3.69,3.69,3.68,3.68,364,24,3.68142857
2004.03.18 13:36:00,3.68,3.69,3.69,3.68,518,34,3.68228571
2004.03.18 13:37:00,3.68,3.68,3.68,3.68,189,13,3.68342857
2004.03.18 13:38:00,3.68,3.68,3.68,3.68,49,6,3.68328571
2004.03.18 13:39:00,3.68,3.68,3.68,3.68,14,2,3.68428571
2004.03.18 13:40:00,3.68,3.69,3.69,3.68,91,5,3.68514286
2004.03.18 13:41:00,3.68,3.68,3.68,3.68,322,15,3.68357143
2004.03.18 13:42:00,3.68,3.68,3.68,3.68,77,9,3.68285714
2004.03.18 13:43:00,3.68,3.68,3.68,3.68,413,24,3.68371429
2004.03.18 13:44:00,3.68,3.68,3.68,3.67,917,43,3.67614286
2004.03.18 13:45:00,3.67,3.68,3.68,3.67,238,20,3.67485714
2004.03.18 13:46:00,3.68,3.68,3.68,3.67,357,20,3.67571429
2004.03.18 13:47:00,3.68,3.68,3.67,3.67,1141,51,3.672
2004.03.18 13:48:00,3.67,3.67,3.67,3.67,952,70,3.66971429
2004.03.18 13:49:00,3.67,3.67,3.67,3.67,427,22,3.67057143
2004.03.18 13:50:00,3.67,3.67,3.67,3.67,756,22,3.67128571
2004.03.18 13:51:00,3.67,3.68,3.67,3.67,882,60,3.67314286
2004.03.18 13:52:00,3.68,3.68,3.67,3.67,2471,14,3.67442857
2004.03.18 13:53:00,3.67,3.67,3.67,3.67,14,2,3.67214286
2004.03.18 13:54:00,3.67,3.68,3.67,3.67,1281,8,3.67485714
2004.03.18 13:55:00,3.67,3.67,3.67,3.67,49,5,3.67042857
2004.03.18 13:56:00,3.67,3.68,3.67,3.67,3682,10,3.677
2004.03.18 13:57:00,3.67,3.67,3.67,3.67,35,5,3.67257143
2004.03.18 13:58:00,3.67,3.67,3.67,3.67,105,7,3.67285714
2004.03.18 13:59:00,3.67,3.67,3.67,3.67,70,5,3.673
2004.03.18 14:00:00,3.67,3.68,3.68,3.67,952,79,3.67514286
2004.03.18 14:01:00,3.68,3.68,3.67,3.67,6013,28,3.675
2004.03.18 14:02:00,3.67,3.67,3.67,3.66,777,49,3.66728571
2004.03.18 14:03:00,3.68,3.68,3.67,3.66,4347,74,3.67371429
2004.03.18 14:04:00,3.67,3.67,3.67,3.67,350,17,3.66771429
2004.03.18 14:05:00,3.67,3.67,3.67,3.67,1701,10,3.67385714
2004.03.18 14:06:00,3.67,3.67,3.67,3.67,168,16,3.66842857
2004.03.18 14:07:00,3.67,3.67,3.67,3.67,161,11,3.66828571
2004.03.18 14:08:00,3.67,3.67,3.67,3.67,105,9,3.66914286
2004.03.18 14:09:00,3.67,3.67,3.67,3.67,455,28,3.66771429
2004.03.18 14:10:00,3.67,3.67,3.67,3.67,427,18,3.66757143
2004.03.18 14:11:00,3.67,3.67,3.66,3.66,1666,60,3.66528571
2004.03.18 14:12:00,3.66,3.67,3.66,3.66,826,60,3.66228571
2004.03.18 14:13:00,3.66,3.66,3.66,3.66,1827,91,3.66171429
2004.03.18 14:14:00,3.66,3.68,3.66,3.66,3024,25,3.67442857
2004.03.18 14:15:00,3.66,3.67,3.66,3.66,1722,107,3.66371429
2004.03.18 14:16:00,3.66,3.66,3.66,3.66,98,8,3.66057143
2004.03.18 14:17:00,3.66,3.67,3.66,3.66,504,34,3.66085714
2004.03.18 14:18:00,3.66,3.66,3.66,3.66,280,14,3.66057143
2004.03.18 14:19:00,3.66,3.66,3.66,3.66,301,17,3.66042857
2004.03.18 14:20:00,3.66,3.66,3.66,3.66,2268,100,3.65714286
2004.03.18 14:21:00,3.66,3.66,3.66,3.66,308,29,3.65785714
2004.03.18 14:22:00,3.66,3.66,3.66,3.66,175,14,3.66157143
2004.03.18 14:23:00,3.66,3.66,3.66,3.66,119,10,3.66257143
2004.03.18 14:24:00,3.66,3.66,3.66,3.66,1155,66,3.66157143
2004.03.18 14:25:00,3.66,3.67,3.67,3.66,1106,69,3.66514286
2004.03.18 14:26:00,3.67,3.67,3.67,3.66,826,13,3.66585714
2004.03.18 14:27:00,3.67,3.67,3.67,3.67,3402,98,3.669
2004.03.18 14:28:00,3.67,3.67,3.67,3.67,2443,29,3.66828571
2004.03.18 14:29:00,3.67,3.67,3.66,3.66,896,69,3.66371429
2004.03.18 14:30:00,3.66,3.67,3.67,3.66,189,16,3.66728571
2004.03.18 14:31:00,3.67,3.67,3.66,3.66,728,44,3.666
2004.03.18 14:32:00,3.66,3.67,3.67,3.66,602,32,3.666
2004.03.18 14:33:00,3.67,3.67,3.66,3.66,1211,33,3.662
2004.03.18 14:34:00,3.66,3.66,3.66,3.66,245,9,3.66214286
2004.03.18 14:35:00,3.66,3.66,3.66,3.66,189,10,3.66328571
2004.03.18 14:36:00,3.66,3.66,3.66,3.66,49,3,3.66285714
2004.03.18 14:37:00,3.66,3.66,3.66,3.66,1176,62,3.662
2004.03.18 14:38:00,3.66,3.66,3.66,3.66,1078,50,3.65828571
2004.03.18 14:39:00,3.66,3.66,3.66,3.66,798,54,3.65671429
2004.03.18 14:40:00,3.66,3.66,3.66,3.66,609,31,3.65642857
2004.03.18 14:41:00,3.66,3.66,3.66,3.66,4046,47,3.65642857
2004.03.18 14:42:00,3.66,3.66,3.66,3.66,301,23,3.65685714
2004.03.18 14:43:00,3.66,3.66,3.66,3.66,686,35,3.65785714
2004.03.18 14:44:00,3.66,3.66,3.66,3.66,245,13,3.65942857
2004.03.18 14:45:00,3.66,3.66,3.66,3.66,28,2,3.66
2004.03.18 14:46:00,3.66,3.66,3.66,3.66,91,10,3.66171429
2004.03.18 14:47:00,3.66,3.66,3.66,3.66,994,19,3.66242857
2004.03.18 14:48:00,3.66,3.66,3.66,3.66,462,23,3.66271429
2004.03.18 14:49:00,3.66,3.67,3.66,3.66,1099,75,3.66414286
2004.03.18 14:50:00,3.66,3.67,3.66,3.66,1953,18,3.66428571
2004.03.18 14:51:00,3.67,3.67,3.66,3.66,3745,21,3.66585714
2004.03.18 14:52:00,3.66,3.66,3.66,3.66,56,4,3.66371429
2004.03.18 14:53:00,3.66,3.67,3.67,3.66,238,19,3.66528571
2004.03.18 14:54:00,3.67,3.67,3.67,3.67,273,19,3.667
2004.03.18 14:55:00,3.67,3.67,3.67,3.67,2030,12,3.66571429
2004.03.18 14:56:00,3.67,3.67,3.67,3.66,973,48,3.66614286
2004.03.18 14:57:00,3.67,3.67,3.67,3.67,28,3,3.66742857
2004.03.18 14:58:00,3.67,3.67,3.67,3.67,693,31,3.66857143
2004.03.18 14:59:00,3.67,3.67,3.67,3.67,105,6,3.66785714
2004.03.18 15:00:00,3.67,3.68,3.67,3.67,2667,142,3.67371429
2004.03.18 15:01:00,3.67,3.67,3.67,3.67,609,21,3.67228571
2004.03.18 15:02:00,3.67,3.68,3.68,3.67,3108,66,3.673
2004.03.18 15:03:00,3.68,3.68,3.67,3.67,896,28,3.67685714
2004.03.18 15:04:00,3.67,3.68,3.68,3.67,434,30,3.67642857
2004.03.18 15:05:00,3.68,3.68,3.68,3.68,1204,48,3.67857143
2004.03.18 15:06:00,3.68,3.68,3.68,3.68,994,29,3.67814286
2004.03.18 15:07:00,3.68,3.68,3.68,3.68,868,9,3.67857143
2004.03.18 15:08:00,3.68,3.68,3.68,3.68,1379,29,3.67828571
2004.03.18 15:09:00,3.68,3.68,3.68,3.68,735,8,3.67828571
2004.03.18 15:10:00,3.68,3.68,3.68,3.68,196,11,3.678
2004.03.18 15:11:00,3.68,3.68,3.68,3.68,455,22,3.67842857
2004.03.18 15:12:00,3.68,3.68,3.68,3.68,392,18,3.67857143
2004.03.18 15:13:00,3.68,3.68,3.68,3.68,1050,24,3.67757143
2004.03.18 15:14:00,3.68,3.68,3.68,3.68,322,15,3.67614286
2004.03.18 15:15:00,3.68,3.68,3.68,3.68,2653,54,3.67857143
2004.03.18 15:16:00,3.68,3.68,3.68,3.68,329,29,3.67828571
2004.03.18 15:17:00,3.68,3.69,3.69,3.68,273,21,3.68528571
2004.03.18 15:18:00,3.68,3.68,3.68,3.68,308,17,3.68414286
2004.03.18 15:19:00,3.68,3.68,3.68,3.68,924,50,3.68128571
2004.03.18 15:20:00,3.68,3.69,3.68,3.68,1253,55,3.68114286
2004.03.18 15:21:00,3.68,3.69,3.69,3.68,217,14,3.68414286
2004.03.18 15:22:00,3.69,3.69,3.68,3.68,56,5,3.68314286
2004.03.18 15:23:00,3.68,3.69,3.68,3.68,448,24,3.68442857
2004.03.18 15:24:00,3.69,3.69,3.69,3.68,350,5,3.68457143
2004.03.18 15:25:00,3.68,3.69,3.68,3.68,1260,56,3.68357143
2004.03.18 15:26:00,3.68,3.69,3.69,3.68,357,10,3.68457143
2004.03.18 15:27:00,3.68,3.69,3.69,3.68,238,14,3.68542857
2004.03.18 15:28:00,3.69,3.69,3.69,3.68,147,8,3.68542857
2004.03.18 15:29:00,3.69,3.69,3.69,3.69,602,44,3.68571429
2004.03.18 15:30:00,3.69,3.69,3.69,3.68,1540,97,3.68542857
2004.03.18 15:31:00,3.69,3.69,3.69,3.68,637,30,3.68542857
2004.03.18 15:32:00,3.69,3.69,3.68,3.68,2555,55,3.68642857
2004.03.18 15:33:00,3.68,3.69,3.69,3.68,763,54,3.68642857
2004.03.18 15:34:00,3.69,3.69,3.69,3.68,1204,83,3.69042857
2004.03.18 15:35:00,3.69,3.7,3.7,3.69,518,41,3.69871429
2004.03.18 15:36:00,3.7,3.7,3.7,3.7,1022,51,3.69814286
2004.03.18 15:37:00,3.7,3.7,3.7,3.7,819,60,3.69871429
2004.03.18 15:38:00,3.7,3.7,3.7,3.7,266,18,3.69971429
2004.03.18 15:39:00,3.7,3.7,3.69,3.69,966,70,3.69428571
2004.03.18 15:40:00,3.69,3.69,3.68,3.68,1267,82,3.68542857
2004.03.18 15:41:00,3.68,3.69,3.69,3.68,1533,98,3.683
2004.03.18 15:42:00,3.69,3.69,3.68,3.68,420,35,3.68142857
2004.03.18 15:43:00,3.68,3.68,3.68,3.67,336,19,3.67657143
2004.03.18 15:44:00,3.67,3.68,3.68,3.67,889,38,3.67685714
2004.03.18 15:45:00,3.68,3.68,3.68,3.68,1456,65,3.68014286
2004.03.18 15:46:00,3.68,3.69,3.68,3.68,3801,56,3.68542857
